,Property Name,Borough,yb,ppt,Property Type,Occupancy,seui,ngu,eu,tge,wu
1070,3260 Netherland Avenue,Bronx,1949,Multifamily Housing,Multifamily,100,135.9,3503156.4,734332.4,251.2,1947.9
1071,3235 Cambridge Owners Inc,Bronx,1960,Multifamily Housing,Multifamily,100,172.0,8617769.7,959326.4,542.8,2608.1
1073,3636 Fieldston Road,Bronx,1960,Multifamily Housing,Multifamily,100,102.4,7855449.7,1442807.8,545.2,5304.4
1076,2704 University Ave Realty Corp,Bronx,1926,Multifamily Housing,Multifamily,100,61.4,2843700.0,5425836.0760790175,151.0,615.6
1093,3136 Perry Avenue,Bronx,1935,Multifamily Housing,Multifamily,100,108.3,3446100.0,572035.4,233.8,3407.4
1102,1050 Carroll Place - 38216,Bronx,1928,Multifamily Housing,Multifamily,100,134.8,5964397.0,1528505.9,452.3,16665.8
1103,1064 Caroll Pl - 38217,Bronx,1927,Multifamily Housing,Multifamily,100,100.6,3187231.2,1677538.4,318.0,16217.966089617938
1109,1301 Morris Park Ave (Price CGTM),Bronx,2006,Other,Other,100,1071.4,111047857.0,37859194.1,9567.2,35902.7
1110,1915 - 1945 Eastchester Avenue (Staff Housing),Bronx,1973,Multifamily Housing,Multifamily,100,111.7,54060404.1,8361874.1,3699.6,44651.8
1111,"Van Etten (1225 Morris Park Ave, Lot 30)",Bronx,1950,College/University,Other,70,187.5,19186230.2,18134651.5,2720.4,7728.1
1113,Riverdale YM YWHA,Bronx,1985,Other - Public Services,Other,100,322.4,4313050.0,3080609.6,502.2,1694.5
1123,Concourse Gardens,Bronx,1995,Multifamily Housing,Multifamily,100,102.6,6497011.8,986171.3,432.5,4929.1
1126,citadel at kingsbridge,Bronx,1974,Residential Care Facility,Other,80,262.1,6751116.6,8900297.7,1147.7,16217.966089617938
1150,1603 Hobart,Bronx,1928,Multifamily Housing,Multifamily,100,139.9,3365199.9,924157.3,260.7,2929.4
1157,2917 Grand Concourse - 34744,Bronx,1921,Multifamily Housing,Multifamily,100,125.6,4395945.1,769163.4,301.7,4844.4
1158,3514 ROCHAMBEAU AVE,Bronx,1927,Multifamily Housing,Multifamily,100,124.2,2553330.3,530919.9,182.7,4789.0
1160,ALLENBY PROPERTIES INC.,Bronx,1931,Office,Office,100,76.3,731709.4,1079444.6,134.6,209.4
1174,24-10 Barker Avenue - 25138,Bronx,1963,Multifamily Housing,Multifamily,100,139.8,1120772.5,4004399.0,1494.1,14205.7
1175,3800 Waldo Avenue - 25121,Bronx,1966,Multifamily Housing,Multifamily,100,134.3,542040.0,2681665.5,1300.0,9119.7
1180,290 West 232nd Street - 25174,Bronx,1966,Multifamily Housing,Multifamily,100,131.1,441650.0,2102803.8,994.8,7723.9
1181,3400 Paul Avenue - 25134,Bronx,1967,Multifamily Housing,Multifamily,100,144.7,29573842.6,5827696.0,2931.7,28222.1
1186,20-15 St. Paul Avenue - 25178,Bronx,1964,Multifamily Housing,Multifamily,100,95.5,3643356.6,742346.0,259.3,3075.6
1187,3875 Waldo Avenue - 31929,Bronx,1931,Multifamily Housing,Multifamily,100,79.0,8407439.9,1341051.9,565.5,3569.5
1191,2075 Wallace Avenue - 34701,Bronx,1930,Multifamily Housing,Multifamily,100,81.5,8808551.8,2034825.5,648.3,29189.0
1234,3400 Ft. Independence St. - 70190,Bronx,1965,Multifamily Housing,Multifamily,100,111.9,966486.7,8136685.9,772.7,13721.2
1237,3555 Olinville Ave - 41566,Bronx,1965,Multifamily Housing,Multifamily,100,106.7,2713484.8,2638449.9,939.9,10942.9
1241,3131 Grand Concourse - 42161,Bronx,1956,Multifamily Housing,Multifamily,100,163.8,10755793.3,3131466.2,848.9,7251.9
1252,3511 Barnes Ave - 28352,Bronx,1967,Multifamily Housing,Multifamily,100,177.1,574492.7,2901912.4,1412.1,12336.9
1265,5715 Mosholu Ave - 25182,Bronx,1962,Multifamily Housing,Multifamily,100,165.6,170896.9,806119.9,458.5,2024.2
1272,1760 Bruckner Blvd - 44345,Bronx,1958,Multifamily Housing,Multifamily,100,159.5,1221698.7,18324470.4,1689.5,16217.966089617938
1275,1530 PLIMPTON AVENUE - 38877,Bronx,1926,Multifamily Housing,Multifamily,100,155.5,3243766.5,922769.5,254.1,4487.8
1276,1027 Walton Ave - 38875,Bronx,1927,Multifamily Housing,Multifamily,100,129.7,6159006.0,1612023.8,470.1,16217.966089617938
1277,1540 Walton Ave - 38872,Bronx,1923,Multifamily Housing,Multifamily,100,125.4,4706029.9,780126.1,319.1,16217.966089617938
1278,54 Featherbed Lane - 38871,Bronx,1927,Multifamily Housing,Multifamily,100,118.4,3888799.6,981815.6,293.6,5094.2
1279,1630 Undercliff Ave - 38870,Bronx,1928,Multifamily Housing,Multifamily,100,101.7,4374549.7,709704.9,295.3,4805.5
1280,1475 Walton Ave - 38869,Bronx,1935,Multifamily Housing,Multifamily,100,114.5,5798099.9,1139751.0,409.0,16217.966089617938
1281,1454 Walton Ave - 38867,Bronx,1928,Multifamily Housing,Multifamily,100,109.2,5903687.8,1126567.9,413.5,16217.966089617938
1282,1478 Walton Ave - 38868,Bronx,1928,Multifamily Housing,Multifamily,100,137.8,6796469.1,1565609.9,499.8,16217.966089617938
1283,1629 Walton Ave - 36206,Bronx,1926,Multifamily Housing,Multifamily,100,115.6,4895066.9,1277738.0,373.3,16217.966089617938
1284,1649 Nelson Ave - 38879,Bronx,1927,Multifamily Housing,Multifamily,100,135.1,4737683.0,833642.1,325.6,16217.966089617938
1285,1683 Dr M L King JR Blvd - 38882,Bronx,1923,Multifamily Housing,Multifamily,100,132.8,4245156.3,1263257.8,337.5,16217.966089617938
1286,2305 Grand Ave - 36205,Bronx,1923,Multifamily Housing,Multifamily,100,108.4,4259426.3,831309.9,299.9,16217.966089617938
1287,2719 Sedgwick Ave - 38866,Bronx,1922,Multifamily Housing,Multifamily,100,113.0,10604166.6,1898417.7,731.6,3097.1
1288,277 E 207 Street - 20604,Bronx,1959,Multifamily Housing,Multifamily,100,83.7,1843084.8,1069726.0,313.1,4073.0
1289,1720 University Ave - 38873,Bronx,1925,Multifamily Housing,Multifamily,100,124.1,5195562.9,1131058.6,376.2,6235.5
1290,315 East 167th Street - 42060,Bronx,1947,Multifamily Housing,Multifamily,100,109.9,5032486.9,871329.9,344.6,4798.9
1291,1506 WALTON AVENUE - 38747,Bronx,1926,Multifamily Housing,Multifamily,100,140.2,4292136.8,662159.9,286.7,2104.3
1296,47 FEATHERBED LANE - 38874,Bronx,1932,Multifamily Housing,Multifamily,100,150.5,4260656.9,719389.0,290.1,4938.8
1297,390 EAST 153 STREET - 38876,Bronx,1938,Multifamily Housing,Multifamily,100,141.8,203727.3,2068310.3,194.2,5141.0
1298,2375 MARION AVENUE - 38880,Bronx,1931,Multifamily Housing,Multifamily,100,128.8,2817350.1,469317.4,191.3,2640.2
1299,2304 GRAND AVENUE - 38881,Bronx,1924,Multifamily Housing,Multifamily,100,120.6,3822533.5,601276.3,256.3,5695.9
1341,2901 White Plains Road,Bronx,1927,Office,Office,100,107.8,1039342.4,1416532.6,180.8,593.3
1362,1747 Clay Avenue Bronx NY 10457,Bronx,1962,Multifamily Housing,Multifamily,100,69.3,228813.3,659653.0,70.6,5486.2
1365,"70 Realty Partners, LLC",Bronx,1953,Multifamily Housing,Multifamily,100,97.6,4659209.2,1425392.0,373.8,6097.5
1375,"2010 Powell Ave, Bronx, NY 10472",Bronx,1929,Multifamily Housing,Multifamily,100,208.6,10789086.7,1367015.4,694.3,15524.2
1377,"3105 Decatur Associates, LLC",Bronx,1927,Multifamily Housing,Multifamily,100,160.6,335357.6,1181126.7,594.7,6161.0
1379,"1845 Hobart Realty, LLC",Bronx,1929,Multifamily Housing,Multifamily,100,163.1,232350.0,715492.4,501.2,4528.0
1381,"JFS Associates, LLC",Bronx,1925,Multifamily Housing,Multifamily,100,134.0,141000.0,365861.6,299.2,2527.7
1393,Hearst Warehouse LL84,Bronx,1910,Non-Refrigerated Warehouse,Industrial,100,40.0,1766140.6,322453.2,225.2,22.1
1396,920 Metcalf Avenue,Bronx,1967,Multifamily Housing,Multifamily,100,147.3,19377832.7,3477656.0,1337.6,16217.966089617938
1397,2860 Bailey Avenue,Bronx,1955,Multifamily Housing,Multifamily,100,98.8,323850.0,1293125.8,456.2,4729.0
1398,2105-2107 Wallace ave/ 2102-2104 Holland Ave,Bronx,1952,Multifamily Housing,Multifamily,100,83.5,10098004.8,2285169.4,782.9,4492.1
1403,3240 Riverdale Ave,Bronx,1970,Multifamily Housing,Multifamily,100,122.5,5116026.7,942445.1,355.3,3166.2
1406,Exact - 1180 Forest Avenue,Bronx,1927,Multifamily Housing,Multifamily,90,94.4,1637543.7,488175.3,130.3,1653.2
1407,Exact - 1360 Clinton Avenue,Bronx,2014,Multifamily Housing,Multifamily,90,115.9,1921415.6,705860.1,164.6,2439.7
1422,25704-Bronx/Brush Ave.,Bronx,2004,Distribution Center,Other,100,35.8,339000.0,913900.8,99.0,56.0
1423,25747-Bronx/Southern Blvd,Bronx,1905,Distribution Center,Other,100,41.0,2592800.3,1902538.0,306.4,175.0
1425,25775-Bronx / Gerard Ave,Bronx,2000,Non-Refrigerated Warehouse,Industrial,100,21.3,24384312.42738699,2780268.1,246.5,623.0
1445,6601 Bway Owners Corp.,Bronx,1958,Multifamily Housing,Multifamily,100,92.0,4937666.8,1061896.4,356.4,4544.3
1446,"1300 Morris Park Avenue (South Campus, Lot 1)",Bronx,1954,Other,Other,100,845.2,522598500.5,172687236.6,43830.6,163074.0
1447,Fountain Gardens Owners Corp.,Bronx,1952,Multifamily Housing,Multifamily,100,117.6,222871.9,1101723.9,443.0,16217.966089617938
1450,"3716 THIRD AVENUE, LLC",Bronx,1998,Multifamily Housing,Multifamily,100,108.8,24384312.42738699,125543.8,177.6,4094.1
1470,2353-55 Beaumont Avenue,Bronx,1930,Multifamily Housing,Multifamily,100,152.9,295359.2,734113.5,508.7,4745.4
1471,2350-54 Cambreleng Avenue,Bronx,1925,Multifamily Housing,Multifamily,100,170.9,306913.6,766438.4,591.4,5163.1
1501,0503-Bronx - Zerega Avenue,Bronx,2009,Self-Storage Facility,Other,100,65.2,24384312.42738699,1188737.3,105.4,9.0
1545,440-442 JACKSON AVENUE,Bronx,1928,Multifamily Housing,Multifamily,100,97.1,3702437.6,730510.9,261.4,6513.9
1546,455 JACKSON AVENUE,Bronx,1929,Multifamily Housing,Multifamily,100,92.1,4580052.8,863837.8,319.9,10839.3
1547,"2640 Marion Avenue Owners, Inc",Bronx,1955,Multifamily Housing,Multifamily,100,90.6,345100.0,951682.4,439.5,3460.5
1550,The Plaza Rehab & Nursing Home,Bronx,1974,Senior Care Community,Other,100,324.3,28912823.1,14103206.0,2907.7,16217.966089617938
1551,Plaza Rehab & Nursing Home,Bronx,1971,Senior Care Community,Other,100,395.5,23072947.2,7782726.5,1925.3,13099.2
1558,Anderson Corp.,Bronx,1944,Multifamily Housing,Multifamily,100,138.5,292684.8,1246124.7,531.8,16217.966089617938
1559,Monroe Equities,Bronx,1961,Multifamily Housing,Multifamily,100,140.9,201383.3,1875357.0,659.3,5633.6
1560,2050 Anthony Avenue Corp.,Bronx,1923,Multifamily Housing,Multifamily,100,301.1,345306.1,963085.1,995.9,6120.6
1561,Bainbridge Gardens Corp.,Bronx,1948,Multifamily Housing,Multifamily,100,106.2,357635.5,821575.4,434.1,4008.9
1562,Bedford Gardens Inc.,Bronx,1954,Multifamily Housing,Multifamily,100,113.1,412384.8,1121344.2,443.3,5214.0
1563,Gara Realty Corp.,Bronx,1963,Office,Office,100,155.1,6621.2,1510235.6,455.8,2246.7
1564,Schur Mgmt Co LTD,Bronx,1908,Office,Office,100,47.5,36390.9,1126019.6,464.4,4593.2
1565,Trio Realty,Bronx,1931,Multifamily Housing,Multifamily,100,130.3,4541322.9,684460.5,322.4,3838.3
1588,Selca- 2504 Bronx Park East,Bronx,1927,Multifamily Housing,Multifamily,100,106.3,799545.1,987306.2,527.0,5733.8
1611,Charm Realty LLC,Bronx,1926,Multifamily Housing,Multifamily,100,95.4,3642712.4,726563.5,257.9,3597.1
1645,"Fox Streets, LP 725",Bronx,1923,Multifamily Housing,Multifamily,100,73.8,24384312.42738699,5425836.0760790175,283.2,9388.9
1646,"Fox Street Apartments, LP, 737",Bronx,1923,Multifamily Housing,Multifamily,100,109.6,369587.5,817084.3,295.2,16217.966089617938
1647,Garthchester- 3475 Greystone Avenue,Bronx,1957,Multifamily Housing,Multifamily,100,152.7,6876859.3,725393.7,429.6,1536.5
1648,Garthchester-4555 Henry Hudson Parkway West,Bronx,1953,Multifamily Housing,Multifamily,100,162.1,503359.4,3184334.3,1889.2,16217.966089617938
1649,Garthchester- 5500 Fieldston Road,Bronx,1960,Multifamily Housing,Multifamily,100,99.0,637203.1,3527453.5,1431.4,16217.966089617938
1650,Garthchester-4525 Henry Hudson Parkway West,Bronx,1953,Multifamily Housing,Multifamily,100,127.2,512575.0,3205403.2,1216.9,16684.0
1651,Garthchester- 4601 Henry Hudson Parkway,Bronx,1951,Multifamily Housing,Multifamily,100,211.4,9386191.1,803683.5,569.8,2816.1
1652,Garthchester- 3725 Henry Hudson Parkway,Bronx,1952,Multifamily Housing,Multifamily,100,200.2,17002107.4,1889689.2,1070.6,3223.4
1653,Garthchester- 5355 Henry Hudson Parkway,Bronx,1952,Multifamily Housing,Multifamily,100,126.7,337408.5,2329143.5,847.2,3653.5
1654,Garthchester- 629 Kappock Street,Bronx,1961,Multifamily Housing,Multifamily,100,92.4,7058056.5,1480280.9,506.1,3613.1
1658,"Longfellow Owners, LLC",Bronx,1931,Multifamily Housing,Multifamily,100,185.5,7665273.4,1441468.7,534.9,936.3
1676,2160 Clinton Avenue - 32424,Bronx,1927,Multifamily Housing,Multifamily,100,115.3,6861020.0,1701112.9,515.2,16217.966089617938
1677,1211 Boston Road - 32425,Bronx,1910,Multifamily Housing,Multifamily,100,180.4,5344587.7,2102742.2,470.3,8326.2
1713,Icahn Charter Schools Pelham,Bronx,1955,K-12 School,SpecialPurpose,100,147.6,2330339.4,4252799.4,500.8,938.4
1715,MSNRC BUILDING A,Bronx,1972,Residential Care Facility,Other,95,220.5,23851188.1,7227980.0,1964.6,10117.8
1716,MSNRC BUILDING B,Bronx,1972,Residential Care Facility,Other,95,194.7,24301719.3,5265294.6,1814.6,6042.8
1720,KNOXVILLE MANOR,Bronx,1924,Multifamily Housing,Multifamily,100,69.5,2027393.3,561242.3,157.4,4526.8
1721,BPI HOLDINGS,Bronx,1925,Multifamily Housing,Multifamily,100,89.4,1487230.3,555631.2,281.7,3338.7
1724,1325 Edward L. Grant HWY,Bronx,1930,Multifamily Housing,Multifamily,100,122.9,5049784.1,803452.6,339.5,6763.9
1725,16 East 169 ST,Bronx,1950,Multifamily Housing,Multifamily,100,133.3,4755827.5,909915.4,333.3,16217.966089617938
1726,1645 Grand Concourse,Bronx,1925,Multifamily Housing,Multifamily,100,131.2,6502853.6,1238217.3,455.2,6974.4
1730,2525 Morris Ave,Bronx,1924,Multifamily Housing,Multifamily,100,144.5,5408266.5,789977.3,357.3,2829.5
1735,2820 Bailey Ave,Bronx,1927,Multifamily Housing,Multifamily,100,131.2,7624589.9,1676673.1,553.6,16217.966089617938
1736,3130 Albany Crescent,Bronx,1963,Multifamily Housing,Multifamily,100,124.6,4446766.6,814780.5,308.4,16217.966089617938
1740,1921-1965 Lafayette Park Lane,Bronx,1969,Multifamily Housing,Multifamily,100,114.4,24634370.0,5977391.8,1930.2,16217.966089617938
1743,901-955 Evergreen,Bronx,1964,Multifamily Housing,Multifamily,100,214.6,23271929.8,2701886.5,1475.6,16217.966089617938
1744,900-950 Evergreen (Evergreen Gardens),Bronx,1964,Multifamily Housing,Multifamily,100,196.1,21647929.8,3672031.8,1475.4,36259.9
1747,825-827 Melrose Ave (Melrose Villa Hermosa),Bronx,2003,Multifamily Housing,Multifamily,100,126.5,4911221.3,1016529.1,351.0,16217.966089617938
1749,961 E 180th St (Casella),Bronx,1999,Multifamily Housing,Multifamily,100,168.2,5335829.7,1891691.0,451.1,5845.0
1750,1503-1505 Walton Avenue,Bronx,1989,Multifamily Housing,Multifamily,100,148.1,3839553.8,1029533.7,295.2,3595.9
1751,1517 Walton Avenue,Bronx,1989,Multifamily Housing,Multifamily,100,120.5,2382099.7,496737.4,170.6,1369.5
1752,1525 Walton Avenue,Bronx,1989,Multifamily Housing,Multifamily,100,113.6,3490663.2,827381.0,258.8,16217.966089617938
1753,1560 Townsend Avenue,Bronx,1989,Multifamily Housing,Multifamily,100,119.4,3428573.2,700199.2,244.2,16217.966089617938
1754,1585 Townsend Avenue,Bronx,1990,Multifamily Housing,Multifamily,100,155.0,4339633.6,909013.8,311.1,16217.966089617938
1762,153RD STREET REALTY LLC,Bronx,1929,Office,Office,100,63.6,2088140.5,438160.9,149.8,16217.966089617938
1775,530 EAST 169 STREET - 37420,Bronx,1965,Multifamily Housing,Multifamily,100,165.5,30316058.0,5337340.5,2083.4,16217.966089617938
1776,2410 WASHINGTON AVENUE - 37418,Bronx,1967,Multifamily Housing,Multifamily,100,181.6,1090046.9,2705039.6,1669.7,17784.9
1779,Melrose LLC,Bronx,1908,Office,Office,100,237.0,779336.4,4425288.1,669.2,16217.966089617938
1780,Sandra Erickson 860 EAST 161 STREET,Bronx,2009,Multifamily Housing,Multifamily,100,111.5,1728066.7,621420.9,146.9,2933.9
1784,2180 Holland Ave,Bronx,1928,Multifamily Housing,Multifamily,100,81.6,6323742.1,40863.6,339.5,8386.4
1785,750 Pelham Pkwy South,Bronx,1928,Multifamily Housing,Multifamily,100,99.5,340625.8,532921.9,1145.4,16217.966089617938
1805,2284 Grand Ave,Bronx,1924,Multifamily Housing,Multifamily,100,98.6,4346701.0,5425836.0760790175,230.9,7176.8
1810,"3015 Roberts Associates, LLC",Bronx,1928,Multifamily Housing,Multifamily,100,132.1,313282.7,645467.3,333.5,6272.4
1815,"Willow, LLC",Bronx,1931,Residence Hall/Dormitory,Other,100,195.3,4088605.9,2544371.0,442.7,9509.4
1817,1072 Woodycrest,Bronx,1928,Multifamily Housing,Multifamily,100,164.0,4824712.4,789558.5,326.3,4255.3
1818,2290 Andrews Avenue,Bronx,1931,Multifamily Housing,Multifamily,100,252.1,5854709.5,426967.7,348.8,2931.2
1819,51 Buchanan,Bronx,1935,Multifamily Housing,Multifamily,100,137.6,136162.5,484064.3,337.4,10074.0
1822,Parkview LLC - 1660,Bronx,1926,Multifamily Housing,Multifamily,100,199.0,8209416.0,1183573.8,541.0,6876.1
1823,Parkview LLC - 1678,Bronx,1926,Multifamily Housing,Multifamily,100,168.0,7287509.5,1094410.5,484.1,6352.9
1824,Parkview LLC - 819,Bronx,1931,Multifamily Housing,Multifamily,100,207.5,8142071.6,1903573.8,601.2,16217.966089617938
1833,"ZEISSER REATLY, LLC",Bronx,1920,Multifamily Housing,Multifamily,100,147.1,12938113.7,2138747.4,876.8,9303.4
1834,"HAMPDEN REALTY, LLC (2254)",Bronx,1920,Multifamily Housing,Multifamily,100,103.7,3329840.7,815057.6,249.1,6728.0
1835,"HAMPDEN REATLY, LLC (2269)",Bronx,1920,Multifamily Housing,Multifamily,100,124.9,4571300.5,606897.7,296.6,5426.5
1836,"2690 WEBB REALTY, LLC",Bronx,1920,Multifamily Housing,Multifamily,100,117.6,2478653.3,1112653.0,352.2,7428.5
1837,"Faile 700, LLC",Bronx,1928,Mixed Use Property,Other,100,261.3,548876.6,708981.2,230.5,29248.8
1838,EKTO REALTY CORP,Bronx,1938,Multifamily Housing,Multifamily,100,183.3,4753472.9,706935.0,315.2,5672.5
1839,PEMTO REALTY  CORP,Bronx,1933,Multifamily Housing,Multifamily,100,161.5,4776940.0,619570.8,308.7,4894.3
1840,1613 REALTY LTD,Bronx,1925,Mixed Use Property,Other,100,174.4,2977990.0,406679.1,194.2,11483.3
1841,34-37 REALTY LTD,Bronx,1925,Mixed Use Property,Other,100,59.6,285983.3,669927.1,74.6,4921.7
1882,Norwood Terrace,Bronx,2014,Multifamily Housing,Multifamily,100,118.4,4578642.7,1944065.1,415.6,5102.6
1934,2825 Claffin Ave - 35324,Bronx,1927,Multifamily Housing,Multifamily,100,106.2,482100.0,3277647.7,316.2,12492.6
1935,2895 Grand Concourse - 35326,Bronx,1923,Multifamily Housing,Multifamily,100,116.2,376329.0,2072174.7,203.7,16217.966089617938
1936,3424 Dekalb Ave - 35329,Bronx,1926,Multifamily Housing,Multifamily,100,119.4,401513.3,874681.3,499.2,16217.966089617938
1938,710 Gerard Ave - 35297,Bronx,1939,Multifamily Housing,Multifamily,100,95.0,214627.3,1457655.2,140.6,4208.8
1939,1134 Stratford Ave - 35300,Bronx,1928,Multifamily Housing,Multifamily,100,113.6,180076.2,401470.1,175.8,5014.9
1940,1324 Ogden Ave - 35303,Bronx,1925,Multifamily Housing,Multifamily,100,139.9,222948.5,587174.9,197.1,3950.8
1941,2505 University Ave - 35316,Bronx,1917,Multifamily Housing,Multifamily,100,154.4,214520.0,618381.0,280.9,4474.4
1942,2764 Creston Ave - 35321,Bronx,1920,Multifamily Housing,Multifamily,100,121.6,270187.1,1665020.1,162.0,16217.966089617938
1943,2786 Jerome Ave - 35322,Bronx,1937,Multifamily Housing,Multifamily,100,119.1,261348.4,512218.5,343.3,3163.7
1944,2837-39 Decatur Ave - 35325,Bronx,1926,Multifamily Housing,Multifamily,100,125.9,234806.5,1445885.3,140.7,16217.966089617938
1946,1201 Findlay Avenue - 42167,Bronx,1921,Multifamily Housing,Multifamily,100,143.3,12804396.8,2471388.8,899.2,8020.0
1947,660 E 183 Street - 43010,Bronx,1931,Multifamily Housing,Multifamily,100,181.0,316231.2,3987419.9,370.3,4349.6
1948,2327 Southern Blvd - 43011,Bronx,2003,Multifamily Housing,Multifamily,100,130.4,3886518.5,985061.2,293.8,4261.7
1949,780 E 185 Street - 43012,Bronx,1992,Multifamily Housing,Multifamily,100,114.0,4017712.4,1126057.7,313.2,3910.8
1950,1329 COLLEGE AVENUE - 43069,Bronx,1924,Multifamily Housing,Multifamily,100,155.8,171316.1,480649.3,284.8,3888.4
1951,1350 OGDEN AVENUE - 43073,Bronx,1914,Multifamily Housing,Multifamily,100,79.3,177072.7,380458.2,188.9,16217.966089617938
1952,163 WEST 170 STREET - 43074,Bronx,1916,Multifamily Housing,Multifamily,100,167.5,212812.1,992843.3,265.9,16217.966089617938
1953,1360 NELSON AVENUE - 43075,Bronx,1925,Multifamily Housing,Multifamily,100,135.1,1065675.7,375984.2,177.6,2666.6
1954,1385 NELSON AVENUE - 43076,Bronx,1924,Multifamily Housing,Multifamily,100,154.3,139236.4,682863.2,331.1,5688.2
1955,1106 MORRIS AVENUE - 43086,Bronx,1929,Multifamily Housing,Multifamily,100,171.7,242656.2,1134533.5,349.2,16217.966089617938
1956,1114 MORRIS AVENUE - 43087,Bronx,1929,Multifamily Housing,Multifamily,100,119.4,255409.4,641680.7,293.7,4146.2
