,Property Name,Borough,yb,ppt,Property Type,Occupancy,seui,ngu,eu,tge,wu
1202,25 Plaza Street - 34000,Brooklyn,1941,Multifamily Housing,Multifamily,100,95.0,4485414.1,925208.5,320.3,2092.3
1206,2659 W 36 Street - 41102,Brooklyn,1965,Multifamily Housing,Multifamily,100,194.7,17059618.9,3261632.4,1195.3,16217.966089617938
1219,21 St James Place - 40656,Brooklyn,1963,Multifamily Housing,Multifamily,100,116.7,24956737.3,6822408.9,1930.4,34925.8
1226,100 Remsen Street - 36860,Brooklyn,1950,Multifamily Housing,Multifamily,100,130.0,3506306.0,1560975.9,324.6,2575.6
1227,291 Union Street - 41568,Brooklyn,2008,Multifamily Housing,Multifamily,100,197.8,3936905.3,4290762.6,589.5,253.0
1232,2520 Batchelder Street - 42066,Brooklyn,1958,Multifamily Housing,Multifamily,100,112.6,32469824.7,10114259.3,2621.4,16217.966089617938
1236,199 State Street - 36716,Brooklyn,2006,Multifamily Housing,Multifamily,100,98.7,2713402.9,1404327.5,268.6,1985.6
1244,53 Broadway - 41567,Brooklyn,2012,Multifamily Housing,Multifamily,100,87.3,24384312.42738699,3002655.2,266.2,16217.966089617938
1246,333 Lafayette Ave - 44346,Brooklyn,1963,Multifamily Housing,Multifamily,100,133.1,30217839.6,5932200.5,2131.0,22024.9
1249,6801 Shore Road - 42564,Brooklyn,1952,Multifamily Housing,Multifamily,100,63.7,5312670.7,1509204.6,416.0,3186.0
1250,2885 West 12th Street - 35032,Brooklyn,1960,Multifamily Housing,Multifamily,100,124.5,120597895.2,28677813.6,8948.1,16217.966089617938
1263,25 Boerum St - 44350,Brooklyn,1963,Multifamily Housing,Multifamily,100,124.4,63944183.4,14731453.0,4702.5,16217.966089617938
1264,25 Moore Street - 44353,Brooklyn,1973,Multifamily Housing,Multifamily,100,183.5,92158681.1,14398647.0,6171.6,52218.0
1266,3131 Brighton 13th Street - 43877,Brooklyn,1962,Multifamily Housing,Multifamily,100,105.8,36044389.8,1588198.0,2055.3,18301.5
1267,1311 Brightwater Avenue - 43878,Brooklyn,1959,Multifamily Housing,Multifamily,100,85.4,15888378.4,2542800.2,1069.4,16217.966089617938
1270,91 Boerum St - 44351,Brooklyn,1964,Multifamily Housing,Multifamily,100,111.2,24384312.42738699,16146270.0,1431.5,27600.1
1271,54 Boerum St - 44352,Brooklyn,1965,Multifamily Housing,Multifamily,100,151.4,68175896.5,14147321.9,4875.4,55419.4
1316,28 MONROE PLACE - 34579,Brooklyn,1955,Multifamily Housing,Multifamily,100,94.8,24384312.42738699,337943.2,147.7,840.8
1321,Brooklyn Fireproof - 507 Johnson Avenue,Brooklyn,1916,Non-Refrigerated Warehouse,Industrial,100,29.5,338431.0,517280.8,63.8,1081.7
1333,1 John Street,Brooklyn,2016,Multifamily Housing,Multifamily,100,113.8,1249391.1,4047878.2,425.2,16217.966089617938
1355,2350 Ocean Avenue - 24128,Brooklyn,1974,Multifamily Housing,Multifamily,100,115.3,6315985.8,2476708.9,606.2,5331.7
1357,1685 East 5th Street,Brooklyn,1945,Multifamily Housing,Multifamily,100,106.7,4398158.9,778659.8,302.6,4166.9
1358,50 Ocean Parkway,Brooklyn,1937,Multifamily Housing,Multifamily,100,89.4,3727411.4,731188.7,262.8,2410.8
1359,The Colony House,Brooklyn,1936,Multifamily Housing,Multifamily,100,116.1,4427461.8,1209148.7,342.4,2995.5
1360,"MORDLAND ASSOCIATES FH, LLC",Brooklyn,1940,Multifamily Housing,Multifamily,100,74.9,3790203.1,173094.9,244.7,35.0
1367,"172 Montague St, Brooklyn, NY 11201",Brooklyn,2013,Multifamily Housing,Multifamily,100,92.7,107332.0,1898161.0,174.0,1825.4
1369,"339 Greene Ave, Brooklyn, NY 11238",Brooklyn,2006,Multifamily Housing,Multifamily,100,99.3,873183.1,2093273.2,232.0,1743.3
1391,The Hill Center,Brooklyn,2013,College/University,Other,100,147.2,1209865.4,1640809.5,209.7,155.1
1413,22318-Brooklyn / Park AVE,Brooklyn,1996,Distribution Center,Other,100,90.3,1088100.0,1258294.4,169.4,44.0
1414,23613-Brooklyn/ST Johns PL,Brooklyn,2000,Distribution Center,Other,100,43.7,252500.0,670106.6,72.8,49.0
1416,29206-Brooklyn/Knapp St,Brooklyn,2006,Distribution Center,Other,100,54.3,755800.0,787042.6,109.9,890.0
1419,08110-Gold Street,Brooklyn,2006,Distribution Center,Other,100,53.7,1414399.9,1201126.4,181.6,78.0
1420,08111-Utica Avenue,Brooklyn,2006,Distribution Center,Other,100,47.3,1280499.9,643731.8,125.1,55.0
1421,23426-Brooklyn/Rockaway Ave.,Brooklyn,1987,Distribution Center,Other,100,26.8,638200.0,1154665.2,136.3,190.0
1424,25767-Brooklyn/Fulton St,Brooklyn,2000,Non-Refrigerated Warehouse,Industrial,100,42.2,394000.0,639828.5,77.7,367.0
1449,"STUDEBAKER, LP",Brooklyn,2000,Multifamily Housing,Multifamily,100,120.1,2705100.9,210833.5,162.4,41.4
1451,"165 CONOVER STREET ASSOCIATES, LP",Brooklyn,1995,Multifamily Housing,Multifamily,100,103.2,3405026.7,460334.2,221.7,5072.3
1452,"STERLING PLACE CONDO, LLC",Brooklyn,2007,Multifamily Housing,Multifamily,100,31.8,588352.2,410620.1,67.7,3432.6
1465,William Vale Hotel,Brooklyn,2014,Hotel,Hotel,100,291.5,13172217.6,12781897.9,1832.9,16217.966089617938
1482,205 Rockaway Parkway,Brooklyn,1950,K-12 School,SpecialPurpose,100,165.4,986652.9,3988166.4,406.0,16217.966089617938
1499,102 Albemarle Associates LLC,Brooklyn,1939,Multifamily Housing,Multifamily,100,135.2,3505500.1,922241.9,291.3,2129.2
1500,205 Ashland Place,Brooklyn,1931,Multifamily Housing,Multifamily,100,89.4,1236100.0,299712.5,92.2,562.0
1502,1450-Brooklyn - Atlantic Ave,Brooklyn,2009,Non-Refrigerated Warehouse,Industrial,100,32.9,606200.0,495419.0,76.1,1126.0
1520,SL Green Realty Corporation 16 Court Street,Brooklyn,1928,Office,Office,100,139.1,18700.0,11729637.1,1966.7,4695.5
1575,Cantor-181 Lenox Road,Brooklyn,1928,Multifamily Housing,Multifamily,100,176.4,4678500.1,1965119.7,422.7,4572.8
1576,Cantor-7401 Ridge Blvd,Brooklyn,1924,Multifamily Housing,Multifamily,100,116.2,4161600.1,730519.3,285.8,2908.9
1578,Cantor-59 livingston,Brooklyn,1917,Multifamily Housing,Multifamily,100,112.6,4834400.2,650019.8,314.4,2286.8
1579,Cantor- 445 East 5 street,Brooklyn,1928,Multifamily Housing,Multifamily,100,135.9,4876299.9,613201.8,313.4,4128.0
1617,240 Willoughby Street,Brooklyn,1975,Medical Office,Office,100,91.7,1336824.7,5393461.7,549.2,7468.7
1618,121 DeKalb Avenue,Brooklyn,1983,Hospital (General Medical & Surgical),Hospitality,100,230.4,817832.6,51089832.6,4573.0,16217.966089617938
1655,Priceman- 515 Ovington Avenue,Brooklyn,1956,Multifamily Housing,Multifamily,100,103.5,5373400.0,893675.9,364.6,4093.6
1656,Priceman- 9707 4 Avenue,Brooklyn,1957,Multifamily Housing,Multifamily,100,118.7,9990299.9,1714140.2,682.6,5203.4
1671,111 Livingston,Brooklyn,1969,Office,Office,100,270.8,98687799.7,5425836.0760790175,6762.0,16217.966089617938
1674,80 Greene Avenue - 25966,Brooklyn,1982,Multifamily Housing,Multifamily,100,116.0,4544466.6,1757311.5,397.2,5235.6
1675,41 Utica Avenue - 25967,Brooklyn,1982,Multifamily Housing,Multifamily,100,82.5,10164217.0,2118700.1,727.7,16217.966089617938
1678,198 Johnson Ave - 36850,Brooklyn,1981,Multifamily Housing,Multifamily,100,141.1,3902079.3,1436369.2,334.6,16217.966089617938
1679,180 Johnson Ave - 36854,Brooklyn,1981,Multifamily Housing,Multifamily,100,140.5,2236089.8,1042422.7,211.2,16217.966089617938
1680,1754 Fulton Street - 25459,Brooklyn,1982,Multifamily Housing,Multifamily,100,67.5,1552256.7,1638136.6,227.7,16217.966089617938
1681,221 Ashland Place - 28357,Brooklyn,1930,Multifamily Housing,Multifamily,100,101.5,920439.4,556161.3,98.2,16217.966089617938
1682,33 St. Felix Street - 28358,Brooklyn,1984,Multifamily Housing,Multifamily,100,74.3,1208766.6,251261.4,86.5,16217.966089617938
1683,56 Ft. Greene Place - 28359,Brooklyn,1983,Multifamily Housing,Multifamily,100,108.7,1207410.6,577446.3,115.3,16217.966089617938
1684,380 Schenck Ave - 36851,Brooklyn,1983,Multifamily Housing,Multifamily,100,178.7,6265257.7,1249664.0,443.6,16217.966089617938
1685,440 Schenck Ave. - 36852,Brooklyn,1984,Multifamily Housing,Multifamily,100,136.1,5477264.1,1744235.8,445.6,16217.966089617938
1686,435 Schenck Ave. - 36853,Brooklyn,1984,Multifamily Housing,Multifamily,100,68.9,24384312.42738699,1678562.2,148.8,16217.966089617938
1688,3152 Brighton 6th Street - 39802,Brooklyn,1929,Multifamily Housing,Multifamily,100,119.6,8918738.7,2881593.4,729.2,7633.0
1689,501 Brightwater Ct - 39801,Brooklyn,1928,Multifamily Housing,Multifamily,100,88.8,6709620.7,930090.9,438.8,6176.8
1690,1788 BEDFORD AVENUE - 44249,Brooklyn,1924,Multifamily Housing,Multifamily,100,129.5,2741158.4,634087.0,201.8,16217.966089617938
1691,1776 BEDFORD AVENUE - 44250,Brooklyn,1925,Multifamily Housing,Multifamily,100,114.6,2741158.4,455140.5,185.9,9632.7
1717,Solomon - 470 Pulaski Street,Brooklyn,1924,Multifamily Housing,Multifamily,90,114.0,2125664.4,581305.4,164.4,6235.0
1718,Solomon - 652 Park Avenue,Brooklyn,2005,Multifamily Housing,Multifamily,90,114.7,2754586.3,764484.6,214.1,6566.4
1727,"2121 Westbury Ct, Brooklyn, NY",Brooklyn,1929,Multifamily Housing,Multifamily,100,111.0,5708301.8,1060406.3,397.2,9195.8
1734,320 Eastern Pkwy,Brooklyn,1963,Multifamily Housing,Multifamily,100,146.9,3842862.5,1513140.2,338.3,3998.6
1737,2730 W33 (Oceangate 33),Brooklyn,1965,Multifamily Housing,Multifamily,100,161.8,6554983.8,7853786.7,1044.5,16217.966089617938
1738,2850 W24 (Oceangate 24),Brooklyn,1974,Multifamily Housing,Multifamily,100,237.8,5369701.9,9336701.8,1113.0,11826.6
1741,2770 W 33rd St (Bay Park 1),Brooklyn,1974,Multifamily Housing,Multifamily,100,244.8,31775909.7,17904861.0,3275.2,16217.966089617938
1742,3601-3627 Neptune (Bay Park 2),Brooklyn,1975,Multifamily Housing,Multifamily,100,169.6,27513980.8,8838505.8,2245.0,35255.7
1746,2920-2960 W21st (Surf 21),Brooklyn,1975,Multifamily Housing,Multifamily,100,196.0,7707721.1,11835107.4,1458.7,16217.966089617938
1759,Barouh Eaton Allen Corp.,Brooklyn,1965,Non-Refrigerated Warehouse,Industrial,5,8.9,24384312.42738699,8188.8,28.3,13.7
1767,Owners of 9480 Ridge Blvd.,Brooklyn,1961,Multifamily Housing,Multifamily,100,133.3,4506110.6,870493.7,331.9,7437.8
1769,150 Marine Avenue,Brooklyn,1950,Multifamily Housing,Multifamily,100,139.0,3318636.3,647637.1,241.9,2998.2
1771,EE 424 BEDFORD OWNER LLC,Brooklyn,2007,Office,Office,100,138.9,1951099.9,2173307.5,296.3,16217.966089617938
1778,"1902 East 18th Street Realty, LLC",Brooklyn,1930,Multifamily Housing,Multifamily,100,100.1,2622670.1,318109.0,167.5,3212.5
1804,8220 FHP,Brooklyn,1921,Multifamily Housing,Multifamily,100,145.7,3187399.7,575663.0,220.3,3272.4
1825,2177 East 21 st,Brooklyn,1926,Multifamily Housing,Multifamily,100,126.3,3342699.7,732426.0,242.5,16217.966089617938
1826,910 81St st,Brooklyn,1921,Multifamily Housing,Multifamily,100,143.0,3525200.1,643438.5,244.3,3600.6
1828,373 96th st,Brooklyn,1926,Multifamily Housing,Multifamily,100,192.9,2990500.1,1138158.6,259.7,3363.8
1844,Brooklyn Fireproof - 119 Ingraham,Brooklyn,1940,Office,Office,100,74.7,1634186.2,993503.8,174.9,16217.966089617938
1880,Concern Rochester,Brooklyn,1900,Multifamily Housing,Multifamily,100,234.7,3929594.4,1902772.1,377.4,3432.1
1881,Concern MacDougal,Brooklyn,2010,Multifamily Housing,Multifamily,100,187.2,1919058.6,1564453.7,240.6,1969.1
1883,Concern Heights Apartments,Brooklyn,2011,Multifamily Housing,Multifamily,100,145.3,3210195.5,2100131.1,356.7,4024.3
1884,Concern Bergen,Brooklyn,2015,Multifamily Housing,Multifamily,100,83.0,1839233.7,1415513.2,223.2,16217.966089617938
1889,1024 gates llc,Brooklyn,2016,Multifamily Housing,Multifamily,95,218.5,3529418.0,1256055.9,298.8,1156.7
1890,833 monroe llc,Brooklyn,2015,Multifamily Housing,Multifamily,60,41.2,2044171.8,766985.8,176.6,235.6
1891,Maujer Development LLC,Brooklyn,2009,Multifamily Housing,Multifamily,65,139.5,2475738.8,383960.9,165.5,16217.966089617938
1894,Palm Beach,Brooklyn,1976,Senior Care Community,Other,100,155.6,5956022.1,2441671.3,532.8,5345.6
1905,881 WASHINGTON AVENUE,Brooklyn,1925,Multifamily Housing,Multifamily,100,73.6,4979603.1,225855.4,284.5,5513.7
1908,81 Willoughby Street,Brooklyn,1935,Mixed Use Property,Other,100,130.3,2068927.3,2334080.9,316.8,1971.5
1909,35 Linden Blvd,Brooklyn,1930,Multifamily Housing,Multifamily,100,124.0,3845714.6,793260.3,274.6,4055.9
1910,1520 Ocean Avenue - 42246,Brooklyn,1929,Multifamily Housing,Multifamily,100,90.6,24384312.42738699,1795180.7,159.2,4416.6
1914,104 Adelphi Street - 36082,Brooklyn,1900,Multifamily Housing,Multifamily,100,144.2,24384312.42738699,1745057.2,154.7,2216.5
1915,299 ADELPHI STREET - 36083,Brooklyn,1927,Multifamily Housing,Multifamily,100,162.3,24384312.42738699,2368353.4,210.0,16217.966089617938
1916,650 EAST 104 STREET - 36908,Brooklyn,1976,Hospital (General Medical & Surgical),Hospitality,100,518.4,24384312.42738699,8458839.9,750.0,7763.3
1917,27 Crown Street - 33682,Brooklyn,1926,Multifamily Housing,Multifamily,100,117.6,24384312.42738699,1947074.6,172.6,16217.966089617938
1931,199 GARFIELD PLACE - 25225,Brooklyn,1931,Multifamily Housing,Multifamily,100,186.6,24384312.42738699,2733844.5,242.4,16217.966089617938
1978,585 Dekalb,Brooklyn,1999,Retail Store,Retail,100,210.1,4035576.7,9559058.7,1061.8,2214.1
1980,2815 Ocean Parkway,Brooklyn,1963,Multifamily Housing,Multifamily,100,131.3,5253122.9,739943.1,344.6,3484.8
1981,2610 Ocean Parkway,Brooklyn,1964,Multifamily Housing,Multifamily,100,96.8,24384312.42738699,770615.7,199.5,2866.5
1982,The Anthony Owners Corp,Brooklyn,1942,Multifamily Housing,Multifamily,100,105.8,6015972.3,819269.3,392.2,2542.8
1983,Mates Owners Corp.,Brooklyn,1938,Multifamily Housing,Multifamily,100,51.4,24384312.42738699,761011.3,173.6,15562.5
1991,Ocean Ridge Condominium,Brooklyn,1954,Multifamily Housing,Multifamily,100,58.1,24384312.42738699,1622726.5,162.5,4606.4
1992,Bayshore Gardens Owners,Brooklyn,1951,Multifamily Housing,Multifamily,100,62.2,24384312.42738699,1740520.0,231.4,10548.7
1993,2800 Coyle St. Owners,Brooklyn,1961,Multifamily Housing,Multifamily,100,72.2,24384312.42738699,2117615.4,380.7,11124.3
1994,110 Shore Blvd. Housing,Brooklyn,1940,Multifamily Housing,Multifamily,100,78.6,24384312.42738699,769010.3,268.0,16217.966089617938
1997,380 92nd Street,Brooklyn,1928,Multifamily Housing,Multifamily,100,119.3,4100064.2,977381.7,304.4,3577.9
1998,8520 Fort Hamilton,Brooklyn,1930,Multifamily Housing,Multifamily,95,129.4,4925436.4,1158557.1,364.3,16217.966089617938
2002,1163 Sutter Avenue,Brooklyn,1925,Multifamily Housing,Multifamily,95,86.9,209736.0,687567.1,72.1,5455.9
2006,11 Midwood St - 38232,Brooklyn,1927,Multifamily Housing,Multifamily,100,110.2,3308166.7,833302.2,249.6,16217.966089617938
2007,2047 Nostrand Avenue - 38846,Brooklyn,1931,Multifamily Housing,Multifamily,100,107.5,3238535.8,802502.4,243.2,7322.3
2008,2100 Westbury Ct - 38246,Brooklyn,1928,Multifamily Housing,Multifamily,100,102.3,5367296.2,893363.4,364.3,5488.5
2009,164 Linden Blvd - 38245,Brooklyn,1924,Multifamily Housing,Multifamily,100,131.0,4480445.9,978977.0,324.8,16217.966089617938
2010,180 Lenox Rd - 38234,Brooklyn,1929,Multifamily Housing,Multifamily,100,110.2,7168089.2,1120321.5,480.1,4963.2
2011,2110 Westbury Ct - 38247,Brooklyn,1929,Multifamily Housing,Multifamily,100,118.9,6674749.7,1415925.9,480.1,8591.9
2012,388 Midwood Street - 38244,Brooklyn,1931,Multifamily Housing,Multifamily,100,104.3,6564480.8,1435492.5,475.9,16217.966089617938
2013,415 Lefferts Ave - 38271,Brooklyn,1931,Multifamily Housing,Multifamily,100,103.0,5875607.7,2138796.3,501.7,59414.7
2014,750-60 Lefferts Ave - 38235,Brooklyn,1940,Multifamily Housing,Multifamily,100,94.8,4593702.3,865528.1,320.7,16217.966089617938
2015,1730 Carroll Street - 38265,Brooklyn,1928,Multifamily Housing,Multifamily,100,103.1,6344590.0,998236.5,425.5,5158.9
2016,50 Lincoln Road - 39584,Brooklyn,1926,Multifamily Housing,Multifamily,100,131.8,4204120.1,1546037.2,360.4,16217.966089617938
2017,552 Flatbush Avenue - 39587,Brooklyn,1926,Multifamily Housing,Multifamily,100,113.2,3540449.0,1080676.5,283.9,16217.966089617938
2018,130 Lenox Road - 41137,Brooklyn,1931,Multifamily Housing,Multifamily,100,114.6,4068127.0,724594.6,280.3,4982.1
2019,10 Midwood Street - 39586,Brooklyn,1927,Multifamily Housing,Multifamily,100,151.7,4178210.9,1459667.2,351.3,2722.0
2020,441 Brooklyn Ave - 24262,Brooklyn,1930,Multifamily Housing,Multifamily,100,123.4,4419536.7,1155357.3,337.2,16217.966089617938
2021,1633 Sterling Pl - 41691,Brooklyn,1927,Multifamily Housing,Multifamily,100,91.4,4125523.5,599531.2,272.3,3410.7
2022,305 Linden Blvd - 34553,Brooklyn,1929,Multifamily Housing,Multifamily,100,169.5,6735705.1,2875996.1,612.7,16217.966089617938
2023,315 Linden Blvd - 42606,Brooklyn,1929,Multifamily Housing,Multifamily,100,117.7,6549722.4,1370941.6,469.4,16217.966089617938
2024,2101 Westbury Court - 37356,Brooklyn,1931,Multifamily Housing,Multifamily,100,131.3,4311898.7,732503.7,294.0,42767.1
2025,2215 Newkirk Ave - 42141,Brooklyn,1927,Multifamily Housing,Multifamily,100,103.7,7133529.2,1511036.1,512.9,10183.3
2026,305 East 34th Street - 24260,Brooklyn,1936,Multifamily Housing,Multifamily,100,125.6,3553309.0,702463.6,251.0,25351.8
2028,1543 Nostrand Ave - 38182,Brooklyn,1925,Multifamily Housing,Multifamily,100,145.9,3421715.6,866531.1,258.6,4775.0
2029,350 Empire Boulevard - 24321,Brooklyn,1928,Multifamily Housing,Multifamily,100,171.9,3560441.4,1337784.8,307.7,3049.6
2030,348 Maple Street - 38227,Brooklyn,1931,Multifamily Housing,Multifamily,100,200.9,4223134.5,289098.4,249.9,16217.966089617938
2031,2902 Cortelyou - 34552,Brooklyn,1926,Multifamily Housing,Multifamily,100,141.1,4081818.6,723751.7,281.0,2161.6
2032,3613 Avenue D - 34555,Brooklyn,1931,Multifamily Housing,Multifamily,100,110.1,2839194.4,734937.7,216.0,4371.6
2033,245 E 34th Street - 38241,Brooklyn,1925,Multifamily Housing,Multifamily,100,225.3,4862619.6,987614.9,345.8,16217.966089617938
2034,73 E 96 Street - 38279,Brooklyn,1926,Multifamily Housing,Multifamily,100,181.3,3284365.6,771005.6,242.8,16217.966089617938
2035,1555 Nostrand Ave - 38181,Brooklyn,1925,Multifamily Housing,Multifamily,100,196.8,4319812.6,1267188.1,341.8,16217.966089617938
2036,1567 Nostrand Ave - 38186,Brooklyn,1925,Multifamily Housing,Multifamily,100,166.8,3460917.7,902815.2,263.9,5641.7
2037,2054 Nostrand Avenue - 38847,Brooklyn,1931,Multifamily Housing,Multifamily,100,152.8,24384312.42738699,2091843.1,185.5,452.1
2038,2064 Nostrand Avenue - 38848,Brooklyn,1930,Multifamily Housing,Multifamily,100,196.6,6278490.6,802502.4,404.6,5764.8
2039,356 Maple Street - 38228,Brooklyn,1926,Multifamily Housing,Multifamily,100,134.0,24384312.42738699,1135138.6,100.6,2741.0
2040,3420 Clarendon Road - 41692,Brooklyn,1931,Multifamily Housing,Multifamily,100,150.1,24384312.42738699,1566089.2,138.8,3672.3
2041,10 Maple Street - 38233,Brooklyn,1927,Multifamily Housing,Multifamily,100,164.1,3396703.2,1507734.7,314.1,16217.966089617938
2042,193 Martense St - 38243,Brooklyn,1924,Multifamily Housing,Multifamily,100,153.3,3677052.7,787778.3,265.1,5565.4
2043,840 Montgomery St - 42608,Brooklyn,1925,Multifamily Housing,Multifamily,100,139.9,2731799.4,647729.7,202.5,1746.0
2045,188 Linden Blvd - 42607,Brooklyn,1931,Multifamily Housing,Multifamily,100,147.0,24384312.42738699,1233532.4,109.4,3019.1
2048,180 Linden Blvd - 43343,Brooklyn,1924,Multifamily Housing,Multifamily,100,141.9,24384312.42738699,1312906.3,116.4,16217.966089617938
2050,1692 Union Street - 44388,Brooklyn,1920,Multifamily Housing,Multifamily,100,160.7,24384312.42738699,2164132.9,191.9,5132.4
2051,256 East 37th Street - 34551,Brooklyn,1925,Multifamily Housing,Multifamily,100,181.7,3713601.0,629467.5,253.1,16217.966089617938
2053,756 Myrtle Avenue - 44384,Brooklyn,2007,Multifamily Housing,Multifamily,100,106.9,24384312.42738699,4909946.8,435.3,5849.8
2054,1539 St Johns Place - 44387,Brooklyn,1928,Multifamily Housing,Multifamily,100,141.8,24384312.42738699,2742604.8,243.2,6743.0
2062,330 Belmont Avenue,Brooklyn,1950,Other,Other,100,266.5,10731244.4,3200264.5,853.7,16217.966089617938
2064,242 Greene Avenue Condominium,Brooklyn,1930,Multifamily Housing,Multifamily,100,99.2,1112800.0,429039.8,97.1,671.2
2065,Vistas Condominium 9935 Shore Road,Brooklyn,2004,Multifamily Housing,Multifamily,100,167.7,2486500.0,818344.1,204.6,1121.8
2066,Mc Carren Condominium Corp. 49 Engert Ave,Brooklyn,2005,Multifamily Housing,Multifamily,100,52.9,24384312.42738699,593004.5,52.6,1170.0
2067,3045 Ocean Parkway Tenants Corp.,Brooklyn,1931,Multifamily Housing,Multifamily,100,109.2,2056099.9,324697.4,138.0,2245.7
2070,Bay Manor 2570 East 17 Street,Brooklyn,2005,Multifamily Housing,Multifamily,100,139.3,1847600.1,509773.7,143.3,1193.5
2075,185 vandyke,Brooklyn,1850,Non-Refrigerated Warehouse,Industrial,100,46.6,1774513.3,1056142.0,187.9,16217.966089617938
2076,MKIDS BLDG,Brooklyn,1900,Non-Refrigerated Warehouse,Industrial,100,14.4,372715.0,39897.4,23.3,16217.966089617938
2099,Interfaith Medical Center,Brooklyn,1979,Hospital (General Medical & Surgical),Hospitality,100,400.1,39816339.5,28069152.2,4720.2,716392.1
2100,315 Berry Street,Brooklyn,1929,Multifamily Housing,Multifamily,100,67.9,24384312.42738699,1081851.8,306.4,1823.1
